Date,Open,High,Low,Close,Adj Close,Volume,MA für 10 days,MA für 20 days,MA für 50 days,Daily Return
2017-10-10,156.059998,158.0,155.100006,155.899994,155.341553,15617000,154.0292815,154.7476997,157.22600741999992,0.00038490670612079114
2017-10-11,155.970001,156.979996,155.75,156.550003,155.989243,16905600,154.2604507,154.5932556,157.3672384999999,0.004169457479287431
2017-10-12,156.350006,157.369995,155.729996,156.0,155.44120800000002,16125100,154.5314758,154.47966385,157.3567694399999,-0.0035132871309592195
2017-10-13,156.729996,157.279999,156.41000400000001,156.990005,156.427673,16394200,154.81744989999999,154.3356819,157.3971948399999,0.006346225770453184
2017-10-16,157.899994,160.0,157.649994,159.880005,159.30731200000002,24121500,155.42227630000002,154.39596555,157.47893585999992,0.018408756870020193
2017-10-17,159.779999,160.869995,159.229996,160.470001,159.895203,18997300,156.01913150000001,154.48265455,157.5243966799999,0.0036902951447701504
2017-10-18,160.419998,160.71000700000002,159.600006,159.759995,159.187729,16374200,156.64488070000002,154.66649245000002,157.53049805999993,-0.004424610536940321
2017-10-19,156.75,157.080002,155.020004,155.979996,155.42128,42584200,156.70366980000003,154.79552840000002,157.4418170399999,-0.023660422971421347
2017-10-20,156.610001,157.75,155.96000700000002,156.25,155.69030800000002,23974100,156.79832930000003,155.0127472,157.4603500599999,0.0017309598788532998
2017-10-23,156.889999,157.690002,155.5,156.169998,155.610596,21984300,156.83121050000003,155.29274065,157.4342437999999,-0.0005119907656681022
2017-10-24,156.28999299999998,157.419998,156.199997,157.100006,156.537277,17757200,156.9507829,155.49003220000003,157.3794409399999,0.005955127888591871
2017-10-25,156.91000400000001,157.550003,155.270004,156.41000400000001,155.849747,21207100,156.93683330000002,155.598642,157.27601289999993,-0.004392116773565546
2017-10-26,157.229996,157.830002,156.779999,157.41000400000001,156.84616100000002,17000500,157.07732860000002,155.8044022,157.2054666399999,0.006393427125679141
2017-10-27,159.28999299999998,163.600006,158.699997,163.050003,162.465958,44454200,157.6811571,156.2493035,157.30889499999992,0.035829993951844274
2017-10-30,163.889999,168.070007,163.720001,166.720001,166.122803,44700800,158.3627062,156.89249125,157.49263431999992,0.022508376801003482
2017-10-31,167.899994,169.649994,166.940002,169.03999299999998,168.434494,36046800,159.2166353,157.61788340000004,157.72838657999992,0.013915554988558565
2017-11-01,169.869995,169.940002,165.610001,166.889999,166.292206,33637800,159.927083,158.28598185000004,157.87007725999993,-0.012718819934828818
2017-11-02,166.600006,168.5,165.279999,168.110001,167.507828,41393400,161.13573780000002,158.91970380000004,158.0320947799999,0.00731015619577513
2017-11-03,174.0,174.259995,171.119995,172.5,171.882111,59398600,162.7549181,159.77662370000002,158.29574713999992,0.026113901972390385
2017-11-06,172.369995,174.990005,171.720001,174.25,173.62583899999998,35026300,164.5564424,160.69382645000002,158.5825162399999,0.010144906819302246
2017-11-07,173.91000400000001,175.25,173.600006,174.809998,174.183823,24361500,166.32109700000004,161.63593995,158.8483603599999,0.00321371521205438
2017-11-08,174.66000400000001,176.240005,174.330002,176.240005,175.608719,24409500,168.29699420000003,162.61691374999998,159.1140054999999,0.008180415238675964
2017-11-09,175.110001,176.100006,173.139999,175.880005,175.25,29482600,170.13737810000003,163.60735334999998,159.36370763999992,-0.0020427174803320236
2017-11-10,175.110001,175.380005,174.270004,174.669998,174.669998,25145500,171.35778210000007,164.51946959999995,159.58885655999993,-0.0033095691868759713
2017-11-13,173.5,174.5,173.399994,173.970001,173.970001,16982100,172.14250190000004,165.25260404999997,159.79900913999992,-0.004007539978331032
2017-11-14,173.03999299999998,173.479996,171.179993,171.33999599999999,171.33999599999999,24782500,172.43305210000003,165.82484369999997,159.99582035999993,-0.015117577656391545
2017-11-15,169.970001,170.320007,168.380005,169.080002,169.080002,29158100,172.7118317,166.31945735,160.15081943999994,-0.013190113533094627
2017-11-16,171.179993,171.869995,170.300003,171.100006,171.100006,23637500,173.07104950000002,167.10339365,160.35917239999992,0.011947030849928764
2017-11-17,171.03999299999998,171.389999,169.639999,170.149994,170.149994,21899500,172.89783780000002,167.82637795,160.60093631999993,-0.005552378531184954
2017-11-20,170.28999299999998,170.559998,169.559998,169.979996,169.979996,16262400,172.53325350000003,168.54484795,160.78210605999993,-0.0009991067058162661
2017-11-21,170.779999,173.699997,170.779999,173.139999,173.139999,25131300,172.4288711,169.37498405,161.0392300799999,0.018590440489244298
2017-11-22,173.360001,175.0,173.050003,174.96000700000002,174.96000700000002,25588900,172.3639999,170.33049705,161.3568677199999,0.010511770882013494
2017-11-24,175.100006,175.5,174.649994,174.970001,174.970001,14026700,172.336,171.23668905,161.70200687999989,5.712162551518851e-05
2017-11-27,175.050003,175.080002,173.33999599999999,174.08999599999999,174.08999599999999,20716800,172.2779998,171.81789095,161.9976605599999,-0.00502946216477429
2017-11-28,174.300003,174.869995,171.860001,173.070007,173.070007,26428800,172.18800040000002,172.16525114999996,162.2970279199999,-0.0058589753773099496
2017-11-29,172.630005,172.919998,167.16000400000001,169.479996,169.479996,41666400,172.00200040000001,172.21752624999996,162.5233993799999,-0.020743114663420603
2017-11-30,170.429993,172.139999,168.440002,171.850006,171.850006,41527200,172.2790008,172.49541624999998,162.85018007999992,0.013984010242719114
2017-12-01,169.949997,171.669998,168.5,171.050003,171.050003,39759300,172.2740005,172.67252499999998,163.2143689199999,-0.004655239872380368
2017-12-04,172.479996,172.619995,169.630005,169.800003,169.800003,32542400,172.2390014,172.56841959999997,163.5834503399999,-0.00730780460728786
2017-12-05,169.059998,171.520004,168.399994,169.639999,169.639999,27350200,172.2050017,172.36912759999998,163.97603577999988,-0.0009423085817025223
2017-12-06,167.5,170.199997,166.46000700000002,169.009995,169.009995,28560000,171.79200129999998,172.11043619999998,164.30440675999986,-0.003713770359076607
2017-12-07,169.029999,170.440002,168.91000400000001,169.320007,169.320007,25673300,171.22800130000002,171.79600059999999,164.61725587999987,0.0018342820494137158
2017-12-08,170.490005,171.0,168.820007,169.369995,169.369995,23355200,170.66800070000002,171.50200034999997,164.95003663999987,0.0002952279585008988
2017-12-11,169.199997,172.889999,168.78999299999998,172.669998,172.669998,35273800,170.52600090000004,171.40200034999998,165.33207795999985,0.01948398829438469
2017-12-12,172.149994,172.389999,171.46000700000002,171.699997,171.699997,19409200,170.38899990000002,171.28850014999998,165.70089693999984,-0.0056176580253392006
2017-12-13,172.5,173.53999299999998,172.0,172.270004,172.270004,23818400,170.66800070000002,171.33500054999996,166.06776399999984,0.003319784565867012
2017-12-14,172.399994,173.130005,171.649994,172.220001,172.220001,20438800,170.7050002,171.49200049999996,166.45355927999984,-0.00029025946966365623
2017-12-15,173.630005,174.169998,172.46000700000002,173.970001,173.970001,40169307,170.99699999999999,171.63550024999998,166.83629151999983,0.010161421378693358
